,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
879,600036.SH,20171024,24.2563,24.5398,24.1557,24.3478,24.238,0.1097999999999999,0.453,370779.31,988906.813
878,600036.SH,20171025,24.302,24.5947,24.1465,24.5124,24.3478,0.16460000000000008,0.676,339319.69,905316.39
877,600036.SH,20171026,24.3843,24.8782,24.1648,24.2837,24.5124,-0.2286999999999999,-0.933,688502.33,1839713.642
876,600036.SH,20171027,24.4026,25.738,24.4026,25.7014,24.2837,1.4177,5.8381,1228582.98,3388881.803
875,600036.SH,20171030,25.4728,25.6648,25.1618,25.4179,25.7014,-0.2835000000000001,-1.1031,1039980.76,2890850.82
874,600036.SH,20171031,25.1526,25.2441,24.613,24.7868,25.4179,-0.6311,-2.4829,624173.34,1692746.769
873,600036.SH,20171101,24.7959,24.86,24.3752,24.6039,24.7868,-0.18290000000000006,-0.7379,695137.33,1866958.998
872,600036.SH,20171102,24.5124,24.7136,24.4209,24.7045,24.6039,0.10060000000000002,0.4089,362394.53,974720.024
871,600036.SH,20171103,24.677,24.8417,24.3386,24.7502,24.7045,0.045700000000000074,0.185,680869.07,1829746.496
870,600036.SH,20171106,24.6039,24.6404,24.0276,24.3386,24.7502,-0.41159999999999997,-1.663,699591.23,1854555.217
869,600036.SH,20171107,24.3295,24.9331,24.2654,24.7228,24.3386,0.3841999999999999,1.5786,730614.56,1968881.356
868,600036.SH,20171108,24.6953,25.0886,24.5124,24.7776,24.7228,0.05480000000000018,0.2217,720480.87,1958201.904
867,600036.SH,20171109,24.6862,25.1252,24.549,24.7593,24.7776,-0.018299999999999983,-0.0739,351539.36,952783.904
866,600036.SH,20171110,24.613,24.8965,24.3203,24.7593,24.7593,0.0,0.0,700108.39,1882008.398
865,600036.SH,20171113,24.7959,25.9301,24.7959,25.3081,24.7593,0.5488,2.2165,1367637.38,3814308.501
864,600036.SH,20171114,25.3813,25.8661,25.3173,25.6283,25.3081,0.3201999999999998,1.2652,844499.09,2361867.31
863,600036.SH,20171115,25.4179,25.8844,25.2532,25.5002,25.6283,-0.12809999999999988,-0.4998,690364.14,1927570.96
862,600036.SH,20171116,25.3996,25.7289,25.1435,25.7014,25.5002,0.20120000000000005,0.789,679488.6,1892846.691
861,600036.SH,20171117,25.8844,26.9819,25.8844,26.8722,25.7014,1.1707999999999998,4.5554,1551975.18,4524400.131
860,600036.SH,20171120,26.8722,28.0795,26.6069,27.924,26.8722,1.0518,3.9141,1309590.08,3912283.987
859,600036.SH,20171121,27.7136,28.6283,27.5124,27.7685,27.924,-0.15549999999999997,-0.5569,1119846.33,3439543.678
858,600036.SH,20171122,27.9331,28.9575,27.9331,28.2624,27.7685,0.4939,1.7786,975790.5,3034245.837
857,600036.SH,20171123,28.171,28.4728,26.9819,27.4392,28.2624,-0.8231999999999999,-2.9127,890795.47,2709651.298
856,600036.SH,20171124,27.6679,28.1618,27.1008,27.5216,27.4392,0.0823999999999998,0.3003,812637.87,2447316.075
855,600036.SH,20171127,27.3112,27.3935,26.4148,27.3295,27.5216,-0.19209999999999994,-0.698,985411.0,2899282.314
854,600036.SH,20171128,26.9453,27.1923,26.4331,26.6984,27.3295,-0.6311,-2.3092,616270.96,1801453.86
853,600036.SH,20171129,26.8081,27.1557,26.3508,27.0368,26.6984,0.33840000000000003,1.2675,580196.44,1699268.388
852,600036.SH,20171130,26.8173,26.9453,26.2868,26.5155,27.0368,-0.5213000000000001,-1.9281,501838.02,1458283.316
851,600036.SH,20171201,26.5155,26.6252,25.9301,26.1679,26.5155,-0.3475999999999999,-1.3109,675775.61,1936547.906
850,600036.SH,20171204,26.0033,26.5886,25.9941,26.2685,26.1679,0.10060000000000002,0.3844,416075.47,1197481.935
849,600036.SH,20171205,26.2685,27.0642,26.2685,26.9728,26.2685,0.7042999999999999,2.6812,884529.2,2588555.823
848,600036.SH,20171206,26.8447,26.8447,26.0764,26.4606,26.9728,-0.5122,-1.899,552655.42,1602158.0
847,600036.SH,20171207,26.2502,26.5886,25.4728,25.8386,26.4606,-0.6219999999999999,-2.3507,652152.49,1846806.14
846,600036.SH,20171208,25.7197,26.1405,25.5276,26.0856,25.8386,0.2469999999999999,0.9559,521478.04,1476432.452
845,600036.SH,20171211,26.0124,26.5246,25.5734,26.4606,26.0856,0.375,1.4376,797430.13,2266771.061
844,600036.SH,20171212,26.2502,26.5886,25.9118,25.9301,26.4606,-0.5305,-2.0049,551097.15,1579380.952
843,600036.SH,20171213,25.9301,26.3234,25.5642,26.1587,25.9301,0.22860000000000014,0.8816,536158.8,1517011.706
842,600036.SH,20171214,26.0947,26.5246,26.0215,26.1862,26.1587,0.027499999999999858,0.1051,529391.87,1520833.399
841,600036.SH,20171215,26.1313,26.1587,25.61,25.6648,26.1862,-0.5213999999999999,-1.9911,488065.21,1378078.334
840,600036.SH,20171218,25.7014,26.0764,25.6557,25.9118,25.6648,0.2469999999999999,0.9624,373894.97,1058596.842
839,600036.SH,20171219,26.0398,26.9819,25.9209,26.8539,25.9118,0.9420999999999999,3.6358,771232.0,2238122.922
838,600036.SH,20171220,26.8996,27.2106,26.5978,26.9545,26.8539,0.10060000000000002,0.3746,554399.85,1631568.151
837,600036.SH,20171221,26.863,27.4392,26.7075,27.11,26.9545,0.15549999999999997,0.5769,567380.26,1684770.426
836,600036.SH,20171222,26.9911,27.11,26.6709,26.7898,27.11,-0.3201999999999998,-1.1811,443138.47,1301573.567
835,600036.SH,20171225,26.6984,27.4118,26.6344,26.7898,26.7898,0.0,0.0,601075.75,1777969.13
834,600036.SH,20171226,26.7258,27.2563,26.7167,27.174,26.7898,0.3841999999999999,1.4341,613999.8,1817411.822
833,600036.SH,20171227,26.9819,27.238,26.1405,26.3051,27.174,-0.8689,-3.1975,633932.14,1845505.286
832,600036.SH,20171228,26.2959,26.4514,26.0215,26.1862,26.3051,-0.1189,-0.452,421202.27,1209920.394
831,600036.SH,20171229,26.1862,26.5612,26.1679,26.5429,26.1862,0.3567,1.3622,329042.89,950964.505
830,600036.SH,20180102,26.5429,27.4941,26.5429,27.0917,26.5429,0.5488,2.0676,675913.07,2009147.017
829,600036.SH,20180103,27.2014,27.8783,27.11,27.4118,27.0917,0.32010000000000005,1.1815,718503.39,2161448.686
828,600036.SH,20180104,27.6953,27.7685,26.8905,27.1191,27.4118,-0.29269999999999996,-1.0678,516865.93,1540869.738
827,600036.SH,20180105,27.3203,27.6679,26.9453,27.5307,27.1191,0.41159999999999997,1.5177,479908.2,1435732.659
826,600036.SH,20180108,27.3661,27.485,26.8081,26.9545,27.5307,-0.5762,-2.0929,658578.9,1943542.23
825,600036.SH,20180109,27.0002,27.3569,26.8447,27.2289,26.9545,0.2744,1.018,398677.97,1179590.638
